02-24 17:06:09.344   733   733 D InputMethodManagerService: isImeSwitcherDisabledPackage : false
02-24 17:06:09.352   733  1450 D PackageManager: resolving Home intent, isUnlockingOrUnlocked : true
02-24 17:06:09.352  1636  1757 D vol.VolumeDialogControl: onReceive ACTION_CLOSE_SYSTEM_DIALOGS
02-24 17:06:09.353  1636  1636 D PopupUI : PopupUIReceiver.onReceive() action : android.intent.action.CLOSE_SYSTEM_DIALOGS
02-24 17:06:09.353  1636  1636 D PopupUI.PopupUINotifications: dismissAlertDialogs()
02-24 17:06:09.353  1636  1636 D ToggleSlider: onReceive : android.intent.action.CLOSE_SYSTEM_DIALOGS
02-24 17:06:09.354  1636  1897 D LocationControllerImpl: onReceive   android.intent.action.CLOSE_SYSTEM_DIALOGS
02-24 17:06:09.354  1636  1636 D vol.SecVolumeDialog: dismissH reason: 2
02-24 17:06:09.354  1636  1636 D vol.SecVolumeDialog: dismissH : false
02-24 17:06:09.354  1636  1636 D Tile.MobileDataTile: action:android.intent.action.CLOSE_SYSTEM_DIALOGS
02-24 17:06:09.355  1636  1636 I StatusBarWindowManager: isExpanded:true, false, false, false, false, false
02-24 17:06:09.355  1636  1636 I StatusBarWindowManager: applyHeight:27
02-24 17:06:09.355  1636  1636 I StatusBarWindowManager: isExpanded:true, false, false, false, false, false
02-24 17:06:09.365   733  1450 D PackageManager: resolving Home intent, isUnlockingOrUnlocked : true
02-24 17:06:09.371   733  1450 D InputDispatcher: Focused application set to: xxxx
02-24 17:06:09.373   733  1450 D ActivityTrigger: ActivityTrigger activityPauseTrigger
02-24 17:06:09.381   733  1450 D InputDispatcher: Focus left window: 27842
02-24 17:06:09.382   733  1450 D ActivityTrigger: activityResumeTrigger: The activity in ApplicationInfo{f53976c com.sec.android.app.launcher} is now in focus and seems to be in full-screen mode
02-24 17:06:09.382   733  1450 E ActivityTrigger: activityResumeTrigger: not whiteListedcom.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity/618200049
02-24 17:06:09.390   733   759 D ActivityTrigger: activityResumeTrigger: The activity in ApplicationInfo{f53976c com.sec.android.app.launcher} is now in focus and seems to be in full-screen mode
02-24 17:06:09.390   733   759 E ActivityTrigger: activityResumeTrigger: not whiteListedcom.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity/618200049
02-24 17:06:09.396  2660  2660 I Launcher: onWindowVisibilityChanged : false
02-24 17:06:09.402 27799 27814 I System.out:  **********************MST_Settings 2
02-24 17:06:09.403  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: mHardwareRenderer.destroy()#1
02-24 17:06:09.409  1636  1675 D WallpaperService: resized:[frame]Rect(0, 0 - 768, 1024) [newConfig] is null
02-24 17:06:09.417  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: Relayout returned: oldFrame=[0,0][768,1024] newFrame=[0,0][768,1024] result=0x1 surface={isValid=false 0} surfaceGenerationChanged=false
02-24 17:06:09.417  2660  2660 D Launcher: onNewIntent
02-24 17:06:09.418  2660  2660 I StageManager: finishAllStage : 1 <--- 2 , stack=2
02-24 17:06:09.419  2660  2660 D InputMethodManager: HSIFW - flag : 0 Pid : 2660
02-24 17:06:09.419  2660  2838 D SamsungAnalytics:1.8.33: [QueueManager] queue size over. remove oldest log
02-24 17:06:09.419  2660  2838 D SamsungAnalytics:1.8.33: [DLCBinder] already send register request
02-24 17:06:09.421   733  1712 W InputMethodManagerService: hideSoftInput : Ignoring, uid 10043: com.android.internal.view.IInputMethodClient$Stub$Proxy@8fd0bb4
02-24 17:06:09.432  2660  2660 D HomeContainer: setVisibility : 0
02-24 17:06:09.432  2660  2660 D HomeContainer: setAlpha : 1.0
02-24 17:06:09.432  2660  2660 D HomeContainer: setAlpha : 1.0
02-24 17:06:09.432 27842 27842 D ViewRootImpl@24f61a[GalaxyFinderActivity]: Relayout returned: oldFrame=[0,0][768,1024] newFrame=[0,0][768,1024] result=0x3 surface={isValid=true 1746190336} surfaceGenerationChanged=false
02-24 17:06:09.433  2660  2660 D BixbyApi_0.2.7: isBixbySupported:false
02-24 17:06:09.433  2660  2660 D Launcher: setHotWordDetection : call requestHotwordDetection true
02-24 17:06:09.434  2660  2660 D StageManager: start stageTransitionAnim : from com.android.launcher3.allapps.controller.AppsController@bdfcf68 to com.android.launcher3.home.HomeController@43dae59
02-24 17:06:09.435  2660  2660 D StageManager: dump stageview info : mode(1), visible(0) , alpha(1.000000)
02-24 17:06:09.435  2660  2660 D StageManager: dump stage
02-24 17:06:09.435  2660  2660 D StageManager: com.android.launcher3.home.HomeController@43dae59
02-24 17:06:09.435  2660  2660 D InputMethodManager: HSIFW - flag : 0 Pid : 2660
02-24 17:06:09.435   733 29981 W InputMethodManagerService: hideSoftInput : Ignoring, uid 10043: com.android.internal.view.IInputMethodClient$Stub$Proxy@c982b52
02-24 17:06:09.436 27842 27842 D ViewRootImpl@24f61a[GalaxyFinderActivity]: MSG_WINDOW_FOCUS_CHANGED 0
02-24 17:06:09.437  2660  2660 D HomeContainer: setAlpha : 1.0
02-24 17:06:09.437  1636  1636 D ToggleSlider: onReceive : android.intent.action.CLOSE_SYSTEM_DIALOGS
02-24 17:06:09.437  1636  1636 D BrightnessMirror: hideMirror cancelled since it's not visible
02-24 17:06:09.437  1636  1636 D ToggleSlider: onReceive : android.intent.action.CLOSE_SYSTEM_DIALOGS
02-24 17:06:09.439  2660  2660 V Launcher: Launcher.onResume()
02-24 17:06:09.445  1636  1636 D WallpaperService: MSG_WINDOW_RESIZED
02-24 17:06:09.445  1636  1636 D WallpaperService: updateSurface forceRelayout=true redrawNeeded=false myWidth=768 myHeight=1024 fixedSize=true x = 0 y = 0 mWidth=768 mHeight=1024
02-24 17:06:09.445  1636  1636 V WallpaperService: Changes: creating=false format=false size=false
02-24 17:06:09.447  2660  3762 D ApplicationPackageManager: we has com.samsung.android.calendar class. reuse it
02-24 17:06:09.450  2660  2660 D ExternalRequestQueue: Getting and clearing EXTERNAL_REQUEST_LIST: []
02-24 17:06:09.451  2660  2660 D ExternalMethodQueue: Getting and clearing EXTERNAL_METHOD_LIST: null
02-24 17:06:09.451  2660  2660 D Launcher: setHotWordDetection : call requestHotwordDetection true
02-24 17:06:09.451  2660  2660 D Launcher.HomeController: onResume HomeContainer current alpha = 1.0
02-24 17:06:09.451  2660  2660 D AppsCustomAdapter: notifyupdate : com.android.launcher3.Launcher@32a117d
02-24 17:06:09.452  2660  2660 D AppsDragController: needDeferToBind : true , false
02-24 17:06:09.452  2660  2660 V InputMethodManager: Starting input: tba=android.view.inputmethod.EditorInfo@7799684 nm : com.sec.android.app.launcher ic=null
02-24 17:06:09.452  2660  2660 I InputMethodManager: startInputInner - mService.startInputOrWindowGainedFocus
02-24 17:06:09.454   733  2628 W InputMethodManagerService: Starting input on non-focused client com.android.internal.view.IInputMethodClient$Stub$Proxy@114600f (uid=10043 pid=2660)
02-24 17:06:09.455  1636  1636 V WallpaperService: New surface=Surface(name=null)/@0x13ce3e3, frame=Rect(0, 0 - 768, 1024),relayoutResult=1, mConfiguration={0 1.0 showBtnBg = -1 ?mcc?mnc ?localeList ?layoutDir ?swdp ?wdp ?hdp ?density ?lsize ?long ?orien ?uimode ?night ?touch ?keyb/?/? ?nav/?}
02-24 17:06:09.455  1636  1636 V WallpaperService: Wallpaper size has changed : 768, 1024
02-24 17:06:09.456  1636  1636 D ImageWallpaper: onOffsetsChanged: xOffset=0.0, yOffset=0.0, xOffsetStep=0.0, yOffsetStep=0.0, xPixels=0, yPixels=0
02-24 17:06:09.456  2660  2660 D InputMethodManager: HSIFW - flag : 0 Pid : 2660
02-24 17:06:09.457   733  2460 W InputMethodManagerService: hideSoftInput : Ignoring, uid 10043: com.android.internal.view.IInputMethodClient$Stub$Proxy@9e9aa9e
02-24 17:06:09.457  2570  2570 I GsaVoiceInteractionSrv: Handling ACTION_START_HOTWORD
02-24 17:06:09.457  1636  1636 D ImageWallpaper: drawFrame=false rotation=0 mLastRotation=0 deviceWidth=768 deviceHeight=1024
02-24 17:06:09.457  1636  1636 D ImageWallpaper: drawFrame:[frame.width()]768[frame.height()]1024
02-24 17:06:09.457  1636  1636 D ImageWallpaper: surfaceDimensionsChanged=false mLastSurfaceRotation=0 mDisplayWidth=-1 mDisplayHeight=-1
02-24 17:06:09.457  1636  1636 D ImageWallpaper: redrawNeeded = false, mOffsetsChanged = false
02-24 17:06:09.457  1636  1636 D ImageWallpaper: Suppressed drawFrame since redraw is not needed and offsets have not changed.
02-24 17:06:09.458  2570  3031 I GsaVoiceInteractionSrv: disregardVoiceMatch: false
02-24 17:06:09.458  2570  3031 I GsaVoiceInteractionSrv: Cannot start hotword, hotword has been explicitly disabled.
02-24 17:06:09.460  2660  3762 D Qmage   : NewFromStream
02-24 17:06:09.460  2660  3762 D Qmage   : ParseHeader
02-24 17:06:09.460  2660  3762 D Qmage   : decode QG
02-24 17:06:09.460  2660  3762 D Qmage   : QuramQmageDecParseHeader s
02-24 17:06:09.460  2660  3762 D Qmage   : QuramQmageDecParseHeader e
02-24 17:06:09.460  2660  3762 D Qmage   : colorType 4
02-24 17:06:09.460  2660  3762 D Qmage   : kPremul_SkAlphaType
02-24 17:06:09.461  2660  3762 D Qmage   : requestedInfo kPremul_SkAlphaType
02-24 17:06:09.461  2660  3762 D Qmage   : requestedInfo k32_SkColorType
02-24 17:06:09.461  2660  3762 D Qmage   : conversion_possible s
02-24 17:06:09.461  2660  3762 D Qmage   : Qmage colorType: 4
02-24 17:06:09.461  2660  3762 D Qmage   : Qmage width height: 72, 72
02-24 17:06:09.461  2660  3762 D Qmage   : Qmage bpp: 4
02-24 17:06:09.461  2660  3762 D Qmage   : storage.reset: 20736
02-24 17:06:09.461  2660  3762 D Qmage   : SampleConf.Crop : 1
02-24 17:06:09.461  2660  3762 D Qmage   : SampleConf.Scale : 0
02-24 17:06:09.461  2660  3762 D Qmage   : QuramQmageDecodeFrame.start
02-24 17:06:09.461   733  6023 D ActivityManager: post active user change for 0 fullscreen true isHomeActivity() true
02-24 17:06:09.461   733   733 D KnoxKeyguardDelegate: clear Flag
02-24 17:06:09.462  2660  2660 I Launcher: onWindowVisibilityChanged : true
02-24 17:06:09.462  2660  3762 D Qmage   : QuramQmageDecodeFrame.end
02-24 17:06:09.463  2660  3762 D Qmage   : destroyReadStruct
02-24 17:06:09.464  2660  2660 D LauncherAppWidgetHostView: setResizeScaleResult() 740/ 121 scaleToResize = 1.0(widget id = 3)
02-24 17:06:09.464  2660  2660 D LauncherAppWidgetHostView: setResizeScaleResult() 740/ 252 scaleToResize = 1.0(widget id = 2)
02-24 17:06:09.469  2660  2660 D LauncherAppWidgetHostView: setResizeScaleResult() 740/ 252 scaleToResize = 1.0(widget id = 6)
02-24 17:06:09.472  2660  3762 I ApplicationPackageManager: load= live icon for com.samsung.android.calendar, from overlay = false
02-24 17:06:09.473   286   286 I SurfaceFlinger: id=1222 createSurf (768x1024),1 flag=4, com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity
02-24 17:06:09.474  2660  3762 I LiveIconFactory: onFutureDone: done: com.samsung.android.calendar,UserHandle{0}
02-24 17:06:09.474  2660  3762 D LiveIconManager: onResponseLiveIcon:
02-24 17:06:09.480   733  2456 D InputDispatcher: Focus entered window: 2660
02-24 17:06:09.482  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: Relayout returned: oldFrame=[0,0][768,1024] newFrame=[0,0][768,1024] result=0x7 surface={isValid=true 2059528192} surfaceGenerationChanged=true
02-24 17:06:09.482  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: mHardwareRenderer.initialize() mSurface={isValid=true 2059528192} hwInitialized=true
02-24 17:06:09.491  2660  2660 D AppsAdapter: notifyupdate start : com.android.launcher3.Launcher@32a117d
02-24 17:06:09.491  2660  2660 D AppsCustomAdapter: no change items
02-24 17:06:09.491  2660  2660 D AppsAdapter: notifyupdate end : com.android.launcher3.Launcher@32a117d
02-24 17:06:09.491  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: MSG_WINDOW_FOCUS_CHANGED 1
02-24 17:06:09.492  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: mHardwareRenderer.initializeIfNeeded()#2 mSurface={isValid=true 2059528192}
02-24 17:06:09.498  2660  2660 V InputMethodManager: Starting input: tba=android.view.inputmethod.EditorInfo@8f88333 nm : com.sec.android.app.launcher ic=null
02-24 17:06:09.498  2660  2660 I InputMethodManager: startInputInner - mService.startInputOrWindowGainedFocus
02-24 17:06:09.499   733  2460 D InputMethodManagerService: windowGainedFocus : mCurrentFocusedUserId - 0 and mSecureKeypadEnabled-false
02-24 17:06:09.499   733  2460 V InputMethodManagerService: windowGainedFocus : reason=WINDOW_FOCUS_GAIN client=android.os.BinderProxy@b8cf121 inputContext=null missingMethods= attribute=android.view.inputmethod.EditorInfo@eadf97f nm = com.sec.android.app.launcher controlFlags=#104 softInputMode=#30 windowFlags=#81910d00
02-24 17:06:09.499   733  2460 V InputMethodManagerService: Unspecified window will hide input
02-24 17:06:09.499   733  2460 V InputMethodManagerService: hideCurrentInputLocked : shouldHideSoftInput is false
02-24 17:06:09.499   733  2460 D InputMethodManagerService: isImeSwitcherDisabledPackage : false
02-24 17:06:09.500 27842 27842 D InputTransport: Input channel destroyed: fd=66
02-24 17:06:09.500   733  2460 D InputMethodManagerService: setCurrentInputInfo - inputContext : null eidtorInfo : android.view.inputmethod.EditorInfo@eadf97f missingMethods : 0
02-24 17:06:09.500   733  2460 D InputTransport: Input channel constructed: fd=409
02-24 17:06:09.500   733  2460 D InputTransport: Input channel destroyed: fd=409
02-24 17:06:09.502  2274  2274 I SKBD    : SamsungKeypad [IMI] onStartInput - caller pid : 2660, caller uid : 10043
02-24 17:06:09.502  2660  2660 D InputTransport: Input channel constructed: fd=73
02-24 17:06:09.573 27842 27842 D ViewRootImpl@24f61a[GalaxyFinderActivity]: mHardwareRenderer.destroy()#1
02-24 17:06:09.579 27842 27842 D ViewRootImpl@24f61a[GalaxyFinderActivity]: Relayout returned: oldFrame=[0,0][768,1024] newFrame=[0,0][768,1024] result=0x5 surface={isValid=false 0} surfaceGenerationChanged=true
02-24 17:06:09.612   286   286 D SurfaceFlinger:   Display[0] configurations (* current):
02-24 17:06:09.612   286   286 D SurfaceFlinger:     * 0: 768x1024, xdpi=159.895004, ydpi=159.567993, refresh=16666667
02-24 17:06:09.612   286   286 D SurfaceFlinger:   numHwLayers=6, flags=00000000
02-24 17:06:09.612   286   286 D SurfaceFlinger:     type   |  handle  | hint | flag | tr | blnd |   format    |     source crop (l,t,r,b)      |          frame         | name
02-24 17:06:09.612   286   286 D SurfaceFlinger: -----------+----------+------+------+----+------+-------------+--------------------------------+------------------------+------
02-24 17:06:09.612   286   286 D SurfaceFlinger:        HWC | aecc4300 | 0002 | 0000 | 00 | 0100 | RGB_888     |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | com.android.systemui.ImageWallpaper
02-24 17:06:09.612   286   286 D SurfaceFlinger:        HWC | aecc4fc0 | 0002 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity
02-24 17:06:09.612   286   286 D SurfaceFlinger:       GLES | 00000000 | 0000 | 0001 | 00 | 0105 | ? ffffffff  |    0.0,    0.0,   -1.0,   -1.0 |    0,    0,  768, 1024 | DimLayerController/Stack=0
02-24 17:06:09.612   286   286 D SurfaceFlinger:       GLES | aecc4840 | 0000 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,
02-24 17:06:09.612   286   286 D SurfaceFlinger:  768, 1024 | com.samsung.android.app.galaxyfinder/com.samsung.android.app.galaxyfinder.GalaxyFinderActivity
02-24 17:06:09.612   286   286 D SurfaceFlinger:       GLES | aecc43c0 | 0000 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0,   27.0 |    0,    0,  768,   27 | StatusBar
02-24 17:06:09.612   286   286 D SurfaceFlinger:  FB TARGET | b28226e0 | 0000 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | HWC_FRAMEBUFFER_TARGET
02-24 17:06:09.680   286   286 D SurfaceFlinger:   Display[0] configurations (* current):
02-24 17:06:09.680   286   286 D SurfaceFlinger:     * 0: 768x1024, xdpi=159.895004, ydpi=159.567993, refresh=16666667
02-24 17:06:09.680   286   286 D SurfaceFlinger:   numHwLayers=5, flags=00000000
02-24 17:06:09.680   286   286 D SurfaceFlinger:     type   |  handle  | hint | flag | tr | blnd |   format    |     source crop (l,t,r,b)      |          frame         | name
02-24 17:06:09.680   286   286 D SurfaceFlinger: -----------+----------+------+------+----+------+-------------+--------------------------------+------------------------+------
02-24 17:06:09.680   286   286 D SurfaceFlinger:        HWC | aecc4300 | 0002 | 0000 | 00 | 0100 | RGB_888     |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | com.android.systemui.ImageWallpaper
02-24 17:06:09.680   286   286 D SurfaceFlinger:        HWC | aecc4fc0 | 0002 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity
02-24 17:06:09.680   286   286 D SurfaceFlinger:        HWC | aecc4840 | 0002 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | com.samsung.android.app.galaxyfinder/com.samsung.android.app.galaxyfinder.GalaxyFinderActivity
02-24 17:06:09.680   286   286 D SurfaceFlinger:        HWC | aecc43c0 | 0002 | 0000 | 00
02-24 17:06:09.680   286   286 D SurfaceFlinger: | 0105 | RGBA_8888   |    0.0,    0.0,  768.0,   27.0 |    0,    0,  768,   27 | StatusBar
02-24 17:06:09.680   286   286 D SurfaceFlinger:  FB TARGET | b28226e0 | 0000 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | HWC_FRAMEBUFFER_TARGET
02-24 17:06:09.845   286   286 D SurfaceFlinger:   Display[0] configurations (* current):
02-24 17:06:09.845   286   286 D SurfaceFlinger:     * 0: 768x1024, xdpi=159.895004, ydpi=159.567993, refresh=16666667
02-24 17:06:09.845   286   286 D SurfaceFlinger:   numHwLayers=4, flags=00000000
02-24 17:06:09.845   286   286 D SurfaceFlinger:     type   |  handle  | hint | flag | tr | blnd |   format    |     source crop (l,t,r,b)      |          frame         | name
02-24 17:06:09.845   286   286 D SurfaceFlinger: -----------+----------+------+------+----+------+-------------+--------------------------------+------------------------+------
02-24 17:06:09.845   286   286 D SurfaceFlinger:        HWC | aecc4300 | 0002 | 0000 | 00 | 0100 | RGB_888     |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | com.android.systemui.ImageWallpaper
02-24 17:06:09.845   286   286 D SurfaceFlinger:        HWC | aecc4fc0 | 0002 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | com.sec.android.app.launcher/com.sec.android.app.launcher.activities.LauncherActivity
02-24 17:06:09.845   286   286 D SurfaceFlinger:        HWC | aecc43c0 | 0002 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0,   27.0 |    0,    0,  768,   27 | StatusBar
02-24 17:06:09.845   286   286 D SurfaceFlinger:  FB TARGET | b28226e0 | 0000 | 0000 | 00 | 0105 | RGBA_8888   |    0.0,    0.0,  768.0, 1024.0 |    0,    0,  768, 1024 | HWC_
02-24 17:06:09.845   286   286 D SurfaceFlinger: FRAMEBUFFER_TARGET
02-24 17:06:09.854 27842 27842 D TextView: SYANI: Clipboard API is calling: clearFilter()
02-24 17:06:09.854 27842 27842 D TextView: SYANI: Clipboard API is calling: unregisterClipboardEventListener()
02-24 17:06:09.875  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.turnOnBle - not LE_RADIO_STATE_ON state
02-24 17:06:09.876  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:09.876  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.turnOnBle - already LE enabled! [mLeRadioState]LE_RADIO_STATE_TURNING_ON >> LE_RADIO_STATE_ON
02-24 17:06:09.878  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: NetUtil.getP2pMacFromWifiMac -  - ($)
02-24 17:06:09.880  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: CONTACT_Info.getOwnerSystemNumber :  - no contact permission
02-24 17:06:09.895 23870 23890 E ContactsProvider_EventLog: Flush buffer to file cnt : 1 size : 0Kb duration : 3ms lastUpdatedAfter : 12847 ms mFlush_time_threasold : 2000 mCurrentSize : 215
02-24 17:06:09.901  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: CONTACT_Info.getAccountNumber -  - ($)
02-24 17:06:09.901  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: CONTACT_Info.getAccountNumber -  - ($)
02-24 17:06:09.901  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: CONTACT_Info.getMyMobileNumber - null
02-24 17:06:09.902  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: PreDiscoveryPacket.updateP2pMac - p2p mac is updated: 7e:0b:c6 >> 7e:0b:c6
02-24 17:06:09.904  4234  4234 D BluetoothAdapter: StandAloneBleMode=true
02-24 17:06:09.905  4234  4234 D BluetoothAdapter:  setting StandAloneBleMode=true
02-24 17:06:09.909 27842 27842 D ViewRootImpl@24f61a[GalaxyFinderActivity]: mHardwareRenderer.destroy()#4
02-24 17:06:09.909 27842 27842 D ViewRootImpl@24f61a[GalaxyFinderActivity]: dispatchDetachedFromWindow
02-24 17:06:09.910  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:09.910  4234  4234 D BluetoothAdapter: enableRadio(): BT is already enabled..!
02-24 17:06:09.911  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleUtil.setStandAloneBleMode - execute setStandAloneBleMode(true)
02-24 17:06:09.911   286   535 I SurfaceFlinger: id=1221 Removed com.samsung.android.app.galaxyfinder/com.samsung.android.app.galaxyfinder.GalaxyFinderActivity (3/5)
02-24 17:06:09.913   286  2318 I SurfaceFlinger: id=1221 Removed com.samsung.android.app.galaxyfinder/com.samsung.android.app.galaxyfinder.GalaxyFinderActivity (-2/5)
02-24 17:06:09.921   733   759 D InputTransport: Input channel destroyed: fd=411
02-24 17:06:09.922 27842 27842 D InputTransport: Input channel destroyed: fd=65
02-24 17:06:09.929   286   286 W SurfaceFlinger: couldn't log to binary event log: overflow.
02-24 17:06:10.036   733  2628 D InputDispatcher: Inject key (27782): action=0, eventTime=140896184000000
02-24 17:06:10.041   733  1450 I InputDispatcher: Delivering key to (2660): action: 0x0 (0)
02-24 17:06:10.042  2660  3066 W OpenGLRenderer: Incorrectly called buildLayer on View: WorkspaceCellLayoutChildren, destroying layer...
02-24 17:06:10.042  2660  3066 W OpenGLRenderer: Incorrectly called buildLayer on View: WorkspaceCellLayoutChildren, destroying layer...
02-24 17:06:10.044  2274  2274 D InputMethodService: onKeyDown B key
02-24 17:06:10.045  2274  2274 D InputMethodService: handleBack doIt  : false mShowInputRequested : false mWindowVisible : false
02-24 17:06:10.045  2274  2274 D InputMethodService: handleBack return false
02-24 17:06:10.045  2274  2274 D InputMethodService: onKeyDown handleback false
02-24 17:06:10.047  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: ViewPostImeInputStage processKey 0
02-24 17:06:10.053   733  2633 D InputDispatcher: Inject key (27782): action=1, eventTime=140896184000000
02-24 17:06:10.057   733  1450 I InputDispatcher: Delivering key to (2660): action: 0x1 (0)
02-24 17:06:10.058  2274  2274 D InputMethodService: onKeyUp B key
02-24 17:06:10.058  2274  2274 D InputMethodService: onKeyUp not B key
02-24 17:06:10.059  2660  2660 D ViewRootImpl@c29b6ce[LauncherActivity]: ViewPostImeInputStage processKey 1
02-24 17:06:10.177  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.getPassiveScanFilter() -
02-24 17:06:10.178  4234  4234 E [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.getPassiveScanFilter() -  - error: java.lang.NoSuchMethodException: semEnablePassiveScan []
02-24 17:06:10.178  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.getPassiveScanFilter() -
02-24 17:06:10.178  4234  4234 E [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.getPassiveScanFilter() -  - error: java.lang.NoSuchMethodException: semEnablePassiveScan []
02-24 17:06:10.178  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.getPassiveScanFilterWithServiceData() -
02-24 17:06:10.178  4234  4234 E [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.getPassiveScanFilterWithServiceData() -  - error: java.lang.NoSuchMethodException: semEnablePassiveScan []
02-24 17:06:10.179  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.180  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.184  4234  4234 D BluetoothAdapter: appoCount is = 0
02-24 17:06:10.184  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: BleAdvertiser.BleAdvertiser - Constructor
02-24 17:06:10.185  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.187  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.188  4234  4234 D BluetoothAdapter: appoCount is = 0
02-24 17:06:10.189  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.192  4234  4234 D BluetoothAdapter: isSecureModeEnabled
02-24 17:06:10.192  1618 30962 D BtConfig.SecureMode: isSecureModeOn:false
02-24 17:06:10.193  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: BleAdvertiser.isSupportBleAdv - isMultipleAdvertisementSupported or isPeripheralModeSupported : enabled
02-24 17:06:10.194  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.195  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.196  4234  4234 D BluetoothAdapter: appoCount is = 0
02-24 17:06:10.198  4234  4234 D BluetoothAdapter: STATE_BLE_ON
02-24 17:06:10.201  4234  4234 D BluetoothAdapter: isSecureModeEnabled
02-24 17:06:10.201  1618  2511 D BtConfig.SecureMode: isSecureModeOn:false
02-24 17:06:10.202  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: ExternalSettingsManager.getIntFromSettingDB - key: device_visibility_enabled
02-24 17:06:10.202  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: ExternalSettingsProvider.getCachedValue - key:device_visibility_enabled - ($)
02-24 17:06:10.202  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: ExternalSettingsManager.getIntFromSettingDB - value: 1
02-24 17:06:10.202  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.needScanQcBg - KEY_ALLOW_TO_CONNECT == true
02-24 17:06:10.204  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: SepBleHelper.startScan - Start LE scan
02-24 17:06:10.204  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: ExternalSettingsManager.getIntFromSettingDB - key: first_launch_enabled
02-24 17:06:10.204  4234  4234 I [+5]oneconnect[1.7.65.43_01][CORE]: ExternalSettingsProvider.getCachedValue - key:first_launch_enabled - ($)
